t,x,y
23.986,7.918794617943586,-3.13895522371988
24.02,7.955343866049265,-3.1221828458061927
24.053,7.991353076868808,-3.1051541128964826
24.086,8.027035576357813,-3.087771705686782
24.121,8.063646537736712,-3.0693859648796944
24.153,8.09863454033731,-3.0513186082462296
24.186,8.133521024251088,-3.032785928397689
24.22,8.168671991623594,-3.013579416080951
24.253,8.203144081716166,-2.994231881270238
24.286,8.237347930680151,-2.974518078301819
24.32,8.271993333689142,-2.9540058135455007
24.353,8.305901014058076,-2.9334027616811102
24.386,8.339367360453727,-2.9125428662440687
24.42,8.373258792453058,-2.8908634121872225
24.453,8.406580996425525,-2.869006345075607
24.486,8.439389630312775,-2.8469420232695746
24.52,8.472444577711288,-2.8241455015337027
24.553,8.50495224004177,-2.8011722276712137
24.586,8.537090847442554,-2.7778987781994076
24.62,8.56938763885022,-2.7539242441963285
24.654,8.601607198887724,-2.7294157426802155
24.686,8.632555965854912,-2.7053199950339155
24.72,8.663761212915581,-2.6804268124786286
24.753,8.69430456760114,-2.655487457807724
24.786,8.724521299148835,-2.6302358934919963
24.82,8.755074732064442,-2.604092028371932
24.853,8.784889102150776,-2.5779832466277006
24.886,8.814217070900034,-2.5517038629621434
24.92,8.843816529353392,-2.52455367577438
24.953,8.872853157385538,-2.4973025107169446
24.986,8.901350447214158,-2.4699321525574276
25.02,8.929951905732498,-2.4418126441602603
25.053,8.95800002259653,-2.4135996077955806
25.086,8.985642323015089,-2.3851442198562918
25.12,9.013308474229689,-2.3559851318707623
25.153,9.040316522099097,-2.3268573611438477
25.186,9.066930512440052,-2.2974816855020834
25.22,9.093656248877856,-2.2672735393408234
25.253,9.119670574666259,-2.2371739471773724
25.286,9.145216470168203,-2.2069143959197084
25.319,9.170401526702612,-2.1763740145263615
25.353,9.19554456005159,-2.1451405204923493
25.386,9.21998262115515,-2.1140671998807647
25.418,9.24358315885946,-2.0833586250725995
25.452,9.267554828831418,-2.0514000279501476
25.486,9.291343194580065,-2.0189024854755866
25.518,9.314005777695478,-1.987212606711581
25.553,9.33730616907582,-1.953795667820334
25.586,9.359836831284646,-1.920680122106742
25.62,9.382136242540405,-1.887059023023494
25.65,9.402578337303229,-1.8555062003008407
25.685,9.424030586824166,-1.821505417462856
25.72,9.445639727513095,-1.7863343485850551
25.751,9.465536972249765,-1.7531323034895516
25.783,9.484917225727756,-1.7199460696569868
25.82,9.505640091606297,-1.683422287408197
25.854,9.52546937267465,-1.6475062454737164
25.886,9.544008142668066,-1.6130216648447857
25.92,9.562513680521677,-1.5776087751253014
25.953,9.580506125076653,-1.5421981735202424
25.986,9.597963433735801,-1.506844705054259
26.02,9.615253952233973,-1.4707814819121947
26.053,9.63199784223394,-1.4348223820801997
26.086,9.6483094679587,-1.3987204204241355
26.12,9.66440759900811,-1.3619542072387656
26.153,9.679887209151053,-1.3254832630418238
26.186,9.694937127189862,-1.2888756926727942
26.22,9.709830903048964,-1.2514177437134315
26.253,9.724088692803296,-1.214338650403786
26.286,9.737849583841337,-1.177306085129692
26.32,9.751439394258243,-1.1394022988156356
26.353,9.76447190324,-1.1017280320721776
26.386,9.77698717301224,-1.0641883945304822
26.42,9.789273043080364,-1.0258993174891764
26.453,9.801026464456925,-0.9878411470387085
26.486,9.812256171613715,-0.9500234999610891
26.52,9.823213929430274,-0.9116006801321983
26.553,9.833676400267436,-0.8734056421252188
26.586,9.843739351294142,-0.8351185938569691
26.62,9.85352657070114,-0.7962329577675388
26.653,9.862801286986924,-0.7577760655459351
26.686,9.871697748064431,-0.7192528149634303
26.72,9.880382465888324,-0.6799087377188812
26.753,9.888577982199262,-0.6410778322811291
26.786,9.896379613669483,-0.6024099733183721
26.82,9.903992995000811,-0.5628981890479882
26.853,9.911211968761144,-0.5237029634894778
26.886,9.918068506380385,-0.4847612535851912
26.92,9.924738519461224,-0.44514583942967423
26.953,9.931078002070503,-0.4058401192840829
26.986,9.937101535479266,-0.36689535371391135
27.02,9.942965513149696,-0.3274295960281841
27.053,9.948578967544773,-0.28823329236972806
27.086,9.95400470282729,-0.24902194075297196
27.12,9.959328897684403,-0.20930161448458523
27.153,9.964444340794426,-0.1701040101410266
27.186,9.969450289278667,-0.1308852059272217
27.22,9.974473585962407,-0.09090477415559411
27.253,9.979391322897323,-0.05152836106269474
27.286,9.984306495770031,-0.012359840155936245
27.32,9.98939253307558,0.027568105466094964
27.353,9.994480708387984,0.06680242722115014
27.386,9.999607229421011,0.10567763943983162
27.42,10.00492200679153,0.145345547825945
27.453,10.010289373019118,0.18473675806923082
27.486,10.015715981011024,0.22377875001674452
27.52,10.02135317189585,0.263358965263148
27.553,10.02710860951602,0.3026650371595688
27.586,10.033030633361816,0.3418700770530667
27.62,10.039234633608094,0.3815229724166193
27.653,10.045597148670025,0.4206986891067931
27.686,10.052198945257114,0.4597646643333645
27.72,10.059148958781588,0.4991802255654223
27.753,10.066277806742823,0.5379332442900779
27.786,10.073710129591772,0.5766201614719336
27.82,10.081631546313538,0.6160574383788592
27.853,10.08976934079396,0.6548306205182894
27.886,10.098203011124625,0.6932726815963064
27.92,10.107190930482446,0.7324360548983266
27.953,10.116479007633313,0.7711692025960232
27.986,10.126081129418644,0.8095057434207716
28.02,10.136250898364104,0.8483610192780121
28.053,10.146738009957055,0.88676655907142
28.086,10.157520627182622,0.924661878775374
28.12,10.168857089798355,0.9628954085547425
28.153,10.180525136717904,1.000721480885753
28.186,10.19260484765016,1.0384026652571796
28.22,10.205272960715629,1.0764209540642171
28.252,10.217951350390022,1.1131217691617787
28.286,10.231440752797008,1.150746680236075
28.32,10.24553766208502,1.188677930578711
28.353,10.259811459254887,1.2257833039794181
28.386,10.274425548574968,1.2625076356408254
28.42,10.289748411414408,1.299737166478963
28.453,10.305238586542806,1.3361848795053493
28.486,10.320999662926948,1.3721274346243182
28.52,10.337488765555058,1.4085722627279456
28.553,10.354278842572974,1.4445884840879857
28.586,10.371343028706317,1.4801307117085023
28.62,10.389062338853723,1.5159738309667445
28.653,10.407069549910744,1.551386227537328
